"animalID","AgeYears","season","BirthDate","Precision"
17352,5,2010,2010-01-07,4
17352,6,2011,2011-01-10,1
17352,7,2012,NA,NA
17361,3,2008,NA,NA
17361,4,2009,NA,NA
17361,5,2010,NA,NA
17361,6,2011,NA,NA
17361,7,2012,2012-01-05,7
17361,8,2013,2013-01-22,NA
17361,9,2014,NA,NA
17361,10,2015,2015-01-15,1
17361,11,2016,2016-01-21,1
17361,12,2017,2017-01-17,1
17361,13,2018,2018-01-27,4
17361,14,2019,NA,NA
17374,3,2008,NA,NA
17374,4,2009,2009-01-15,NA
17374,5,2010,2010-01-13,1
17397,4,2009,2009-01-03,3
17397,5,2010,2010-01-06,NA
17397,7,2012,NA,NA
17397,8,2013,NA,NA
17398,3,2008,NA,NA
17398,4,2009,2009-01-07,1
17398,5,2010,2010-01-14,8
17398,6,2011,2011-01-13,4
17398,7,2012,2012-01-08,1
17398,8,2013,2013-01-13,1
17398,9,2014,2014-01-16,1
17398,10,2015,NA,NA
17400,4,2009,NA,NA
17401,8,2013,2013-02-11,NA
17429,4,2009,NA,NA
17435,4,2009,2009-01-16,NA
17437,3,2008,NA,NA
17437,4,2009,NA,NA
17468,4,2009,NA,NA
17486,7,2012,NA,NA
17491,6,2011,2011-02-09,NA
17505,4,2009,2008-12-31,NA
17505,5,2010,2010-01-15,14
17505,6,2011,2011-01-07,1
17505,7,2012,2012-01-07,NA
17505,8,2013,2013-01-19,3
17505,9,2014,2014-01-03,NA
17506,3,2008,NA,NA
17516,3,2008,NA,NA
17516,4,2009,2009-01-19,3
17516,5,2010,2010-01-25,3
17516,6,2011,2011-01-27,1
17516,7,2012,2012-02-01,1
17516,8,2013,2013-01-31,1
17516,9,2014,2014-01-29,2
17516,10,2015,2015-01-27,1
17516,11,2016,NA,NA
17540,3,2008,NA,NA
17540,4,2009,NA,NA
17540,5,2010,2010-01-10,2
17540,6,2011,NA,NA
17540,7,2012,2012-01-14,1
17544,6,2011,NA,NA
17582,7,2012,NA,NA
17588,5,2011,2011-01-12,NA
17601,5,2011,NA,NA
17607,4,2010,2010-02-10,6
17607,5,2011,NA,NA
17612,3,2009,2009-01-18,14
17612,4,2010,NA,NA
17612,5,2011,2011-01-12,NA
17637,4,2010,2010-01-24,NA
17637,5,2011,2011-01-31,3
17637,6,2012,2012-02-03,3
17637,7,2013,2013-02-13,NA
17637,8,2014,2014-01-25,4
17637,9,2015,2015-01-20,2
17637,12,2018,2018-01-05,1
17637,13,2019,2019-01-12,1
17637,16,2022,NA,NA
17646,4,2010,2010-01-04,3
17646,5,2011,NA,NA
17646,9,2015,NA,NA
17646,10,2016,NA,NA
17646,12,2018,NA,NA
17646,13,2019,NA,NA
17665,5,2011,NA,NA
17671,3,2009,NA,NA
17671,4,2010,NA,NA
17671,5,2011,NA,NA
17671,6,2012,2012-01-21,1
17671,7,2013,2013-01-19,1
17675,5,2011,NA,NA
17692,3,2009,NA,NA
17692,5,2011,2011-01-02,2
17692,6,2012,2012-02-08,12
17692,7,2013,NA,NA
17705,3,2009,NA,NA
17705,4,2010,2010-01-11,1
17705,5,2011,2011-01-08,1
17705,6,2012,2012-01-07,1
17705,7,2013,2013-01-13,1
17705,8,2014,2014-01-13,2
17705,9,2015,2015-01-16,1
17705,10,2016,2016-01-18,4
17705,11,2017,2017-01-15,1
17705,12,2018,2018-01-04,NA
17705,13,2019,NA,NA
17705,14,2020,NA,NA
17705,15,2021,2021-01-21,1
17705,16,2022,NA,NA
17714,4,2010,2010-01-06,1
17714,5,2011,2011-01-07,NA
17714,6,2012,2012-01-13,NA
17768,5,2011,NA,NA
17774,5,2011,2011-01-25,1
17774,6,2012,2012-01-27,1
17774,7,2013,2013-01-29,7
17783,3,2009,NA,NA
17783,4,2010,2010-01-08,5
17783,5,2011,2011-01-15,1
17783,6,2012,2012-02-04,7
17783,7,2013,2013-01-31,1
17783,8,2014,2014-02-12,8
17783,9,2015,2015-01-20,7
17783,10,2016,2016-01-26,NA
17783,11,2017,NA,NA
17783,12,2018,NA,NA
17783,13,2019,NA,NA
17783,14,2020,NA,NA
17783,15,2021,2021-01-10,1
17786,3,2009,NA,NA
17786,4,2010,2010-01-11,1
17786,5,2011,2011-01-11,NA
17786,6,2012,2012-01-26,1
17786,7,2013,NA,NA
17786,8,2014,NA,NA
17791,4,2010,NA,NA
17798,5,2011,2011-01-27,NA
17804,5,2011,NA,NA
17812,4,2010,NA,NA
17812,6,2012,NA,NA
17931,11,1996,1996-01-25,1
17931,12,1997,1997-01-31,1
17931,13,1998,1998-02-27,4
17931,14,1999,NA,NA
17931,15,2000,2000-01-25,4
17931,16,2001,2001-02-08,4
17931,17,2002,2002-01-23,7
17931,18,2003,2003-02-06,NA
17931,19,2004,2004-02-07,NA
17936,11,1997,1997-01-15,4
17936,13,1999,1999-01-29,20
17940,10,1997,1997-01-19,NA
17961,1996,1996,1996-01-14,NA
17961,1997,1997,1997-02-04,NA
17961,1998,1998,1998-02-09,NA
17975,4,2001,NA,NA
17975,5,2002,2001-12-26,NA
17975,6,2003,2002-12-29,NA
17975,7,2004,2003-12-31,3
17975,8,2005,2004-12-29,1
17975,11,2008,NA,NA
17975,13,2010,2009-12-27,NA
17975,14,2011,2011-01-04,1
17975,15,2012,2012-01-10,NA
17979,3,2001,2001-01-30,3
17979,4,2002,2002-01-18,2
17996,3,2005,NA,NA
17996,4,2006,2006-01-25,1
17996,5,2007,2007-01-12,5
17996,8,2010,2010-02-10,NA
17996,9,2011,2011-01-17,2
17996,13,2015,NA,NA
18006,4,2002,2002-01-03,NA
18007,4,2002,2002-01-07,5
18007,5,2003,2003-01-14,NA
18007,6,2004,2004-01-16,3
18007,7,2005,NA,NA
18007,10,2008,NA,NA
18007,14,2012,2012-01-15,9
18008,2003,2003,2003-02-06,1
18010,5,2005,NA,NA
18012,2004,2004,2004-01-29,1
18013,4,2004,2004-01-22,NA
18013,6,2006,2006-02-09,NA
18013,9,2009,NA,NA
18056,2002,2002,2002-01-24,4
18059,1999,1999,NA,NA
18059,2001,2001,2001-01-18,2
18059,2003,2003,2003-01-23,11
18071,2007,2007,NA,NA
18079,12,1997,1997-01-08,NA
18080,11,1996,1996-01-30,1
18080,12,1997,1997-02-01,NA
18080,14,1999,NA,NA
18083,10,1997,1997-02-04,NA
18083,11,1998,1998-02-09,NA
18085,10,1997,NA,NA
18090,10,1999,NA,NA
18090,13,2002,NA,NA
18090,14,2003,NA,NA
18093,5,1996,1996-01-13,6
18093,7,1998,NA,NA
18093,9,2000,2000-02-18,NA
18093,10,2001,NA,NA
18094,1996,1996,1996-01-07,1
18094,1997,1997,1997-01-16,2
18094,2001,2001,2001-01-30,8
18094,2002,2002,2002-02-10,NA
18094,2004,2004,2004-02-19,NA
18094,2006,2006,NA,NA
18096,1999,1999,NA,NA
18096,2001,2001,2001-02-05,NA
18096,2002,2002,2002-02-05,NA
18096,2003,2003,2003-02-06,NA
18103,2005,2005,NA,NA
18103,2006,2006,NA,NA
18103,2007,2007,2007-01-12,NA
18103,2008,2008,2008-01-18,4
18103,2009,2009,2009-01-14,1
18104,4,2008,2007-12-24,4
18104,6,2010,2009-12-24,NA
18106,12,1996,1996-01-14,NA
18106,13,1997,1997-02-04,NA
18106,14,1998,NA,NA
18115,9,1996,1996-02-10,5
18125,2001,2001,NA,NA
18125,2004,2004,NA,NA
18125,2005,2005,2004-12-28,NA
18139,2004,2004,2004-01-09,5
18139,2005,2005,2005-01-24,NA
19595,5,1996,1996-02-04,1
19601,7,1999,NA,NA
19601,11,2003,2003-01-14,2
19601,12,2004,2004-02-03,25
19602,5,1997,NA,NA
19602,6,1998,1998-02-25,NA
19602,7,1999,NA,NA
19602,9,2001,2001-02-08,8
19603,4,1996,1996-01-22,5
19604,4,1996,1996-01-23,1
19604,5,1997,1997-01-16,1
19604,6,1998,NA,NA
19604,7,1999,1999-01-17,2
19605,4,1996,1996-01-14,1
19605,5,1997,1997-01-26,3
19605,9,2001,2001-01-15,NA
19605,11,2003,2003-01-14,2
19605,12,2004,2004-01-16,1
19605,13,2005,2005-01-15,6
19605,15,2007,NA,NA
19605,17,2009,2009-02-04,13
19605,18,2010,2010-01-16,3
19605,19,2011,NA,NA
19606,4,1996,NA,NA
19607,3,1996,1996-01-20,1
19607,4,1997,1997-01-21,2
19607,6,1999,NA,NA
19608,5,1999,NA,NA
19608,7,2001,2001-01-29,2
19611,4,1998,NA,NA
19612,5,2004,2004-02-05,2
19612,6,2005,2005-02-03,4
19612,7,2006,2006-02-06,NA
19612,8,2007,2007-01-31,NA
19612,9,2008,2008-02-12,NA
19612,10,2009,2009-02-20,18
19614,4,2003,2003-01-20,2
19615,4,2003,2003-02-13,NA
19616,4,2003,2003-01-30,15
19617,4,2003,2003-01-19,NA
19618,5,2005,2005-01-30,NA
19618,6,2006,2006-01-24,NA
19618,7,2007,NA,NA
19618,9,2009,2009-01-29,NA
19619,4,2004,2004-01-01,1
19619,6,2006,2006-01-07,2
19624,3,2003,2003-02-09,NA
19624,4,2004,NA,NA
19624,5,2005,2005-02-04,NA
19624,7,2007,NA,NA
19627,3,2004,2004-02-09,NA
19627,4,2005,2005-02-05,2
19627,5,2006,2006-02-10,NA
19627,7,2008,NA,NA
19627,8,2009,2009-01-29,14
19627,9,2010,2010-01-31,14
19627,10,2011,NA,NA
19627,11,2012,2012-02-16,NA
19627,15,2016,NA,NA
19627,16,2017,2017-02-15,15
19627,17,2018,NA,NA
19630,4,2005,2005-01-19,NA
19630,5,2006,2006-01-29,4
19633,4,2005,NA,NA
19633,5,2006,2006-02-10,NA
19637,4,2006,2006-02-07,NA
19637,7,2009,2009-02-19,NA
19645,4,2008,2008-01-14,NA
19661,6,2001,2001-01-07,9
19661,11,2006,NA,NA
19661,14,2009,2008-12-29,NA
19661,15,2010,NA,NA
19661,17,2012,NA,NA
19662,3,1998,NA,NA
19663,5,2000,NA,NA
19663,7,2002,2002-01-09,NA
19663,8,2003,2003-01-20,16
19663,11,2006,2006-01-13,2
19664,4,1999,NA,NA
19664,9,2004,NA,NA
19665,4,1999,1999-01-09,4
19665,6,2001,2001-02-01,NA
19667,3,1998,NA,NA
19667,4,1999,NA,NA
19667,11,2006,NA,NA
19668,6,2001,NA,NA
19668,8,2003,NA,NA
19669,10,2005,2005-02-04,NA
19670,5,2000,NA,NA
19670,7,2002,2002-01-04,9
19670,8,2003,2003-01-04,2
19670,9,2004,2004-01-13,7
19670,10,2005,2005-01-12,6
19672,7,2002,2002-01-07,2
19674,3,1998,1998-01-23,NA
19676,7,2002,2002-01-16,4
19677,5,2000,2000-02-21,20
19677,8,2003,2003-02-05,22
19678,4,2000,2000-01-26,1
19678,5,2001,2001-01-22,1
19678,6,2002,2002-01-28,NA
19678,7,2003,2003-01-30,NA
19678,8,2004,2004-02-01,3
19678,9,2005,2005-01-26,NA
19678,10,2006,2006-02-03,7
19678,11,2007,NA,NA
19678,12,2008,2008-02-10,18
19680,6,2002,2002-02-04,NA
19680,7,2003,2003-01-30,3
19680,8,2004,2004-02-07,12
19680,9,2005,2005-02-17,16
19680,10,2006,2006-02-10,NA
19680,11,2007,2007-02-21,NA
19681,5,2001,2001-01-14,1
19682,5,2001,2001-01-19,NA
19682,6,2002,2002-01-12,3
19682,7,2003,2003-01-23,9
19682,8,2004,2004-01-21,1
19682,9,2005,2005-01-19,1
19684,5,2001,NA,NA
19684,7,2003,2003-01-18,NA
19686,4,2000,NA,NA
19690,4,2000,2000-02-04,1
19690,5,2001,2001-02-13,12
19691,3,2001,2001-02-06,1
19692,5,2003,2002-12-29,5
19692,6,2004,2004-01-08,2
19693,5,2003,NA,NA
19694,3,2001,NA,NA
19694,9,2007,2007-01-24,NA
19695,3,2001,2001-01-06,3
19697,4,2002,2002-01-02,2
19697,5,2003,2003-01-19,4
19713,5,2003,2003-02-11,NA
19715,4,2002,2002-02-01,NA
19715,5,2003,2003-01-30,2
19715,6,2004,2004-01-29,1
19715,7,2005,2005-02-11,1
19715,8,2006,2006-01-31,7
19715,9,2007,NA,NA
19715,10,2008,2008-02-01,9
19715,11,2009,NA,NA
19715,12,2010,NA,NA
19715,13,2011,NA,NA
19715,14,2012,NA,NA
19716,4,2002,NA,NA
19716,5,2003,2003-01-12,6
19716,6,2004,2004-02-01,10
19716,7,2005,2005-02-07,3
19716,8,2006,2006-02-09,6
19716,9,2007,2007-02-21,29
19716,10,2008,NA,NA
19716,11,2009,2009-01-28,10
19716,12,2010,2010-02-01,2
19716,13,2011,2011-02-10,7
19716,15,2013,NA,NA
19716,16,2014,2014-01-28,1
19716,17,2015,NA,NA
19716,18,2016,2016-02-05,NA
19716,19,2017,NA,NA
19717,5,2003,2003-01-15,1
19718,4,2002,2002-02-05,5
19723,4,2003,2003-02-11,1
19723,5,2004,2004-01-26,NA
19723,6,2005,2005-01-30,4
19724,3,2002,2002-01-18,NA
19725,3,2002,NA,NA
19740,5,2004,2004-02-08,NA
19740,6,2005,2005-02-11,NA
19740,7,2006,2006-02-05,9
19740,8,2007,2007-01-26,NA
19740,9,2008,2008-02-01,NA
19740,10,2009,2009-02-19,NA
19740,15,2014,2014-02-14,NA
19764,13,1996,NA,NA
19764,16,1999,NA,NA
19764,17,2000,NA,NA
19818,4,2003,2003-01-11,4
19818,6,2005,2005-01-21,6
19818,7,2006,2006-02-10,NA
19861,4,2003,2002-12-29,5
19861,5,2004,2003-12-31,1
19861,6,2005,2004-12-29,1
19861,7,2006,2005-12-29,3
19861,8,2007,NA,NA
19894,4,2003,2003-01-31,NA
19894,5,2004,2004-02-13,NA
19894,6,2005,2005-01-30,NA
19894,7,2006,2006-01-27,3
19894,8,2007,2007-01-18,NA
19894,9,2008,2008-02-15,NA
19894,10,2009,2009-01-20,NA
19899,3,2006,2006-01-21,NA
19899,4,2007,2007-01-15,1
19899,5,2008,NA,NA
19899,6,2009,2009-01-05,9
19899,7,2010,2010-01-02,1
19899,8,2011,2011-01-13,13
19902,3,2006,2006-01-10,1
19939,4,2004,2004-01-29,11
19948,4,2004,2004-01-29,13
19951,5,2005,2005-01-21,18
19951,6,2006,2006-01-17,NA
19951,7,2007,2007-01-21,9
19954,4,2004,2004-01-21,3
19954,5,2005,2005-02-07,12
19954,6,2006,2006-02-04,13
19954,7,2007,2007-02-05,NA
19954,8,2008,NA,NA
19954,9,2009,2009-01-16,1
19956,4,2004,2004-01-17,NA
19956,5,2005,2005-01-30,4
19956,6,2006,2006-02-14,18
19956,7,2007,2007-02-16,NA
19958,6,2006,2006-02-12,NA
19959,3,2003,2003-02-09,6
19963,4,2004,2004-01-29,NA
19963,5,2005,2005-02-01,2
19963,6,2006,2006-02-09,NA
19963,7,2007,2007-01-29,3
19965,4,2004,2004-01-21,3
19965,6,2006,2006-01-27,NA
19966,3,2003,2003-02-01,1
19966,4,2004,2004-01-25,2
19967,4,2005,2005-01-06,NA
19967,5,2006,2006-01-13,9
19967,9,2010,2010-02-11,NA
19968,3,2004,2004-01-20,1
19968,12,2013,2013-02-01,NA
19971,3,2004,2004-01-25,4
19971,4,2005,2005-01-20,1
19971,5,2006,2006-01-17,7
19971,6,2007,2007-01-31,20
19971,7,2008,NA,NA
19971,8,2009,2009-01-12,2
19971,9,2010,2010-01-13,3
19971,10,2011,NA,NA
19971,11,2012,2011-12-28,2
19971,12,2013,2013-01-04,1
19971,13,2014,2014-01-04,NA
19971,14,2015,NA,NA
19971,15,2016,2016-01-26,NA
19971,16,2017,NA,NA
19971,17,2018,NA,NA
19971,18,2019,NA,NA
19971,19,2020,NA,NA
19971,20,2021,NA,NA
19971,21,2022,2022-01-16,7
19981,4,2005,NA,NA
19981,5,2006,2006-01-05,NA
19981,6,2007,NA,NA
19982,4,2005,2005-02-11,NA
19982,5,2006,2006-02-15,22
19982,7,2008,2008-02-04,NA
19982,8,2009,2009-01-22,NA
19983,3,2004,2004-01-05,1
19983,4,2005,2005-01-12,6
19983,5,2006,2006-01-13,8
19983,6,2007,2007-01-16,6
19983,7,2008,2008-01-17,1
19987,4,2005,2005-01-30,NA
19988,4,2005,2005-01-29,NA
19988,5,2006,2006-01-24,1
19988,6,2007,2007-02-04,11
19988,7,2008,2008-02-15,22
19988,8,2009,2009-01-22,NA
19988,9,2010,2010-01-22,1
19988,10,2011,2011-02-07,NA
19988,11,2012,2012-01-29,1
19988,12,2013,2013-01-29,8
19988,13,2014,NA,NA
19988,14,2015,2015-02-14,NA
19988,15,2016,2016-02-14,NA
19988,16,2017,NA,NA
19988,17,2018,2018-01-16,NA
19988,18,2019,2019-01-22,2
19988,19,2020,NA,NA
19988,20,2021,NA,NA
19993,4,2005,2005-01-15,NA
19993,5,2006,2006-01-24,NA
19993,6,2007,2007-01-29,NA
19993,8,2009,2009-01-26,NA
19993,9,2010,2010-02-02,1
19993,10,2011,2011-01-26,1
19993,11,2012,2012-01-24,2
19993,12,2013,NA,NA
19993,13,2014,NA,NA
19999,3,2004,2004-01-19,NA
19999,4,2005,2005-01-24,NA
19999,5,2006,NA,NA
19999,10,2011,NA,NA
19999,11,2012,2012-01-23,NA
19999,12,2013,2013-01-20,2
19999,13,2014,2014-01-15,1
20000,5,2006,NA,NA
20003,4,2005,2005-01-15,NA
20003,5,2006,2006-01-17,NA
20003,12,2013,NA,NA
20006,3,2004,2004-02-04,6
20006,4,2005,NA,NA
20014,3,2005,NA,NA
20014,4,2006,NA,NA
20021,3,2005,2005-01-13,NA
20021,4,2006,2006-01-24,NA
20021,5,2007,2007-02-15,NA
20021,6,2008,2008-02-04,NA
20021,7,2009,2009-01-22,NA
20023,3,2005,NA,NA
20032,9,2011,NA,NA
20054,3,2005,NA,NA
20059,7,1996,1996-02-02,4
20059,9,1998,NA,NA
20063,1996,1996,NA,NA
20063,1997,1997,NA,NA
20064,1998,1998,1998-01-29,NA
20072,7,1996,1996-01-11,2
20072,8,1997,NA,NA
20072,9,1998,1998-02-09,NA
20072,11,2000,NA,NA
20072,14,2003,NA,NA
20075,1996,1996,1996-02-03,5
20075,1998,1998,1998-02-23,NA
20075,2001,2001,NA,NA
20075,2002,2002,2002-02-03,6
20075,2003,2003,2003-02-01,1
20076,7,1996,1996-01-06,NA
20076,9,1998,1998-01-07,NA
20076,10,1999,NA,NA
20076,12,2001,NA,NA
20078,9,1998,1998-02-09,30
20079,7,1996,1996-01-07,1
20079,8,1997,1997-01-08,NA
20079,9,1998,NA,NA
20079,10,1999,NA,NA
20080,9,1998,NA,NA
20081,1996,1996,1996-01-12,1
20081,2004,2004,2004-01-16,NA
20093,1996,1996,1996-01-20,1
20093,1997,1997,1997-01-17,NA
20093,1998,1998,NA,NA
20093,2000,2000,2000-02-01,NA
20093,2001,2001,2001-01-16,3
20093,2002,2002,2002-01-25,14
20093,2003,2003,2003-01-14,2
20093,2004,2004,2004-01-10,1
20093,2005,2005,2005-01-20,NA
20093,2006,2006,NA,NA
20105,1996,1996,1996-01-28,2
20105,1997,1997,NA,NA
20105,1998,1998,1998-02-11,NA
20105,2000,2000,2000-02-14,NA
20105,2001,2001,2001-01-30,NA
20105,2002,2002,2002-02-02,1
20121,1996,1996,1996-01-10,1
20121,1997,1997,NA,NA
20121,1998,1998,NA,NA
20121,2002,2002,2002-01-03,3
20121,2003,2003,2003-01-04,4
20121,2004,2004,2004-01-20,NA
20131,1997,1997,1997-01-29,NA
20131,1999,1999,NA,NA
20131,2000,2000,2000-02-06,NA
20131,2001,2001,2001-02-16,NA
20131,2002,2002,2002-02-09,NA
20131,2003,2003,2003-02-05,17
20134,1997,1997,1997-02-02,NA
20134,1998,1998,1998-02-15,24
20134,1999,1999,NA,NA
20134,2000,2000,2000-02-19,NA
20134,2001,2001,2001-01-30,NA
20134,2002,2002,2002-01-30,NA
20141,1998,1998,1998-02-15,NA
20141,2000,2000,2000-01-21,NA
20141,2003,2003,2003-01-04,6
20143,2001,2001,2001-02-05,NA
20143,2002,2002,2002-01-18,3
20143,2003,2003,2003-01-20,6
20143,2004,2004,2004-01-19,1
20143,2007,2007,NA,NA
20144,4,1998,NA,NA
20144,5,1999,NA,NA
20145,1999,1999,NA,NA
20146,4,1998,1998-02-11,20
20146,7,2001,2001-01-22,4
20146,8,2002,NA,NA
20146,10,2004,2004-01-29,6
20147,2003,2003,2003-01-15,1
20152,2004,2004,2004-02-04,NA
20152,2005,2005,2005-01-30,NA
20154,2002,2002,2002-01-09,NA
20157,2002,2002,NA,NA
20157,2004,2004,2004-03-01,NA
20159,2003,2003,2003-01-24,9
20159,2004,2004,2004-01-21,1
20159,2005,2005,2005-02-07,19
20175,5,1996,1996-01-28,NA
20175,7,1998,NA,NA
20175,8,1999,NA,NA
20177,5,1996,1996-02-10,27
20177,7,1998,1998-01-17,NA
20177,10,2001,2001-02-13,NA
20186,6,1997,1997-01-16,NA
20186,7,1998,1998-01-13,8
20186,10,2001,2000-12-29,1
20186,12,2003,2003-01-04,2
20186,14,2005,NA,NA
20188,1996,1996,1996-01-13,NA
20188,2001,2001,NA,NA
20188,2003,2003,NA,NA
20199,5,1996,1996-02-10,5
20199,6,1997,1997-02-20,NA
20199,7,1998,1998-02-15,11
20199,8,1999,NA,NA
20199,12,2003,NA,NA
20199,16,2007,2007-01-24,NA
20200,5,1996,1996-01-07,1
20200,7,1998,1998-01-07,NA
20200,8,1999,NA,NA
20204,1996,1996,NA,NA
20205,5,1996,1996-02-13,NA
20205,7,1998,NA,NA
20208,1999,1999,NA,NA
20208,2001,2001,2001-02-06,NA
20208,2002,2002,2002-02-12,NA
20208,2003,2003,2003-01-18,3
20210,2003,2003,2003-01-27,7
20210,2004,2004,2004-01-22,1
20212,2003,2003,NA,NA
20214,1998,1998,1998-01-21,NA
20217,4,1998,NA,NA
20217,5,1999,NA,NA
20220,4,1998,NA,NA
20220,10,2004,2004-02-05,NA
20258,12,1996,1996-01-20,1
20258,13,1997,1997-01-17,NA
20274,10,1996,1996-01-20,1
20274,11,1997,1997-01-30,11
20274,12,1998,1998-02-15,NA
20274,13,1999,NA,NA
20274,14,2000,2000-02-06,NA
20274,15,2001,2001-02-05,6
20274,16,2002,2002-01-22,3
20277,10,1996,1996-02-01,2
20277,11,1997,NA,NA
20277,12,1998,1998-02-18,NA
20277,13,1999,NA,NA
20279,10,1996,1996-02-09,NA
20279,11,1997,NA,NA
20280,1996,1996,1996-01-25,3
20280,1997,1997,1997-02-05,NA
20280,2002,2002,2002-02-13,NA
20280,2004,2004,2004-01-31,5
20281,10,1996,1996-02-18,NA
20281,11,1997,1997-02-04,NA
20281,12,1998,NA,NA
20287,9,1996,1996-01-24,1
20293,9,1996,NA,NA
20293,15,2002,2002-02-03,NA
20294,9,1996,1996-01-22,1
20294,11,1998,1998-02-09,27
20298,9,1996,1996-01-26,NA
20300,14,2001,2001-02-16,NA
20305,10,1997,NA,NA
20305,12,1999,1999-01-19,12
20308,2002,2002,2002-02-02,1
20308,2003,2003,NA,NA
20308,2005,2005,2005-01-18,1
20308,2006,2006,2006-01-27,NA
20308,2007,2007,NA,NA
20309,2003,2003,NA,NA
20309,2004,2004,NA,NA
20310,2000,2000,NA,NA
20310,2004,2004,2004-01-11,6
20313,2002,2002,2002-02-10,NA
20313,2003,2003,2003-01-26,7
20313,2004,2004,2004-02-10,NA
20313,2006,2006,2006-02-07,NA
20313,2007,2007,2007-02-19,NA
20313,2008,2008,2008-02-20,28
20313,2009,2009,2009-02-02,NA
20313,2010,2010,2010-01-21,1
20313,2012,2012,2012-01-26,2
20314,2003,2003,2003-01-29,NA
20314,2005,2005,NA,NA
20317,2003,2003,2003-01-06,NA
20317,2004,2004,2004-01-13,3
20317,2005,2005,NA,NA
20321,2003,2003,2003-02-09,NA
20321,2004,2004,2004-01-29,NA
20321,2005,2005,2005-02-03,15
20321,2006,2006,2006-01-27,3
20321,2007,2007,2007-01-28,12
20325,2005,2005,2005-02-12,1
20326,2005,2005,2005-01-21,6
20327,2004,2004,2004-01-04,NA
20327,2005,2005,2004-12-28,8
20327,2006,2006,2005-12-23,NA
20327,2007,2007,2006-12-29,NA
20327,2008,2008,NA,NA
20327,2009,2009,NA,NA
20327,2010,2010,2009-12-14,6
20327,2011,2011,2010-12-31,NA
20327,2012,2012,NA,NA
20330,2007,2007,NA,NA
20330,2008,2008,2008-02-01,NA
20332,2003,2003,2003-01-13,1
20332,2004,2004,NA,NA
20332,2005,2005,2005-01-06,NA
20332,2006,2006,2006-01-27,18
20332,2007,2007,NA,NA
20332,2008,2008,2008-01-14,NA
20363,2005,2005,NA,NA
20363,2006,2006,2006-02-01,24
20363,2009,2009,2009-01-28,NA
20363,2010,2010,2010-01-15,3
20389,9,2011,NA,NA
20418,6,2013,NA,NA
20419,4,2011,2011-01-07,1
20419,5,2012,2012-02-11,NA
20419,6,2013,2013-01-11,1
20421,3,2010,NA,NA
20421,4,2011,NA,NA
20421,6,2013,2013-01-16,3
20421,7,2014,NA,NA
20421,8,2015,2015-01-10,NA
20421,9,2016,2016-01-12,1
20421,10,2017,NA,NA
20421,11,2018,2018-02-24,NA
20436,3,2010,NA,NA
20436,11,2018,NA,NA
20436,12,2019,NA,NA
20437,4,2011,2011-01-18,1
20437,5,2012,2012-01-24,1
20437,6,2013,2013-01-26,5
20437,7,2014,NA,NA
20437,8,2015,NA,NA
20443,3,2010,NA,NA
20444,7,2014,NA,NA
20444,8,2015,NA,NA
20454,4,2011,2011-01-06,1
20454,5,2012,NA,NA
20454,6,2013,NA,NA
20454,7,2014,2014-01-03,3
20454,8,2015,NA,NA
20476,3,2010,NA,NA
20485,3,2010,NA,NA
20510,3,2006,2006-01-24,7
20510,4,2007,2007-01-28,NA
20510,5,2008,NA,NA
20510,6,2009,2009-01-29,9
20510,7,2010,2010-02-11,NA
20510,8,2011,2011-02-07,NA
20510,9,2012,NA,NA
20511,3,2006,NA,NA
20511,4,2007,NA,NA
20512,4,2007,2007-01-24,NA
20512,5,2008,NA,NA
20513,4,2007,2007-01-19,NA
20516,4,2010,2010-01-02,1
20519,7,2007,2007-01-28,NA
20520,7,2007,2007-01-07,NA
20521,7,2007,NA,NA
20521,9,2009,2009-01-28,NA
20522,6,2007,NA,NA
20522,7,2008,2008-01-19,1
20522,8,2009,2009-01-15,2
20522,9,2010,2010-01-17,1
20522,10,2011,2011-01-21,2
20522,11,2012,NA,NA
20522,12,2013,NA,NA
20522,13,2014,2014-01-16,1
20522,14,2015,2015-01-20,2
20522,15,2016,2016-02-10,20
20522,16,2017,NA,NA
20522,17,2018,2018-02-13,27
20523,5,2007,2007-01-09,4
20523,6,2008,NA,NA
20528,5,2007,2007-01-08,NA
20528,6,2008,NA,NA
20528,7,2009,2009-01-08,NA
20528,8,2010,2010-01-14,3
20528,10,2012,2012-02-17,NA
20528,11,2013,2013-01-24,5
20551,4,2011,2011-01-16,1
20551,5,2012,2012-01-25,1
20551,6,2013,2013-02-01,3
20559,3,2010,2010-02-16,30
20563,3,2010,2010-02-02,NA
20588,3,2010,NA,NA
20588,4,2011,2011-01-08,2
20588,5,2012,NA,NA
20590,3,2010,2010-01-20,24
20596,3,2010,NA,NA
20596,4,2011,2011-01-06,1
20615,4,2011,2011-01-02,3
20615,5,2012,2012-01-11,1
20615,6,2013,2012-12-31,1
20616,3,2010,NA,NA
20616,4,2011,2011-01-13,1
20616,5,2012,2012-01-14,1
20616,6,2013,2013-01-13,1
20631,8,2015,NA,NA
20636,3,2010,NA,NA
20636,4,2011,2011-01-12,NA
20636,5,2012,2012-01-19,NA
20636,6,2013,2013-01-18,1
20636,7,2014,2014-01-16,1
20636,8,2015,NA,NA
20636,9,2016,NA,NA
20636,10,2017,2016-12-25,3
20640,4,2011,NA,NA
20642,3,2010,NA,NA
20642,4,2011,2011-01-11,1
20643,3,2010,NA,NA
20643,4,2011,2011-01-14,1
20643,5,2012,2012-01-23,1
